short_term_jsd,long_term_jsd,seasonal_strength1,trend_strength1,ADF:p-value,file_name,mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,stability,unitroot_kpss,unitroot_pp,firstmin_ac,firstzero_ac,trev_num,walker_propcross,std1st_der,histogram_mode,arch_acf,garch_acf,arch_r2,garch_r2,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,lambdas,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
0.06605791258102098,0.06460283472363249,0.851272453369837,0.9769141953939604,3.260294278162172e-12,10,1210.8828548656445,1327.1611109500714,18.07185483111094,22261.0,1.0793785299186154,14172.0,0.22308466696443316,22248.0,0.9995089824787363,9.832852891842787,0.5588934923234861,1.1130339109238474,-0.24002571761157127,0.11981441665191368,0.998305898505595,430.0,0.5562985868034063,702.0,0.9998999965275956,0.5286702274599189,0.9999541773187628,7.236032021357131e-05,0.0006100063281781256,1.3042680169932714,0.3677930304233452,0.2520667488284753,0.9963395560924405,44.61747037498855,-163.6447008234572,77.0,10568.0,5.051972038521932e-06,0.037688585254768,0.030061566914382824,0.25,0.12469948026516545,0.0013863655184445296,0.0700516418922973,0.0013582744194358585,0.0,1.0,0.6260556149562512,9.095687902703128e-11,-45.08949568638517,146.49886267418043,0.9987834717283176,9.568524906976508,1.9999242481629698,0.056742588786003134,0.34652945467153295,3236.592632649637,77.0,1.1259278009407017,5.05197203852198e-06,0.13813454786981688,2525.0,0.0625,139.0,2.1949489575618024,40.0,0.003028009084027252,0.5389782905723395,0.16597085167754666,0.999606075045001,48.0,1.1735250255315897,0.32,0.24,0.0002876213977285767,0.05002286622487206
0.039553194205715965,0.03571074123426077,0.3609841263445901,0.3752210926609072,0.0,11,1.995934985577653,1900.6924026061913,19967.275125283097,7254.0,22.955881857155692,7246.0,5262.759577663976,7243.0,0.001180759054890057,1.275290070162272e-05,-0.499985578159872,0.24998560882260462,-0.6666745725879797,0.4722538569595644,4.3444428452898736e-09,5746.0,1.0,45450.0,0.00010010442800658997,0.00010000267239155546,0.5023900151264971,5256.031313612524,0.01185236899058942,6.724698685261899e-06,0.49137623729947494,1.0471904168665247,0.1010463237935083,0.020514382149958196,-53119.107475904675,3.0,32.0,0.04260971709146041,0.25539424992883575,1.413391793611634,-10.0,4.34262806693451e-09,4.3427927502761945e-09,4.3444428452898736e-09,4.344607429905389e-09,0.0,1.0,3.923491015400682e-05,1.8925439325198788e-05,0.22478329363057728,0.43690277830687935,0.0011415515107436925,1.188238859003686e-05,0.42329334755409215,-22.69661899792382,-11.213276312985045,1.6328678232413987,3.0,3.601520596731648e-10,0.04260971709147022,0.014517506404782237,279.0,0.006797410613355301,0.0,0.00062351948644885,2.0,0.03125,0.396064217397905,0.07577425231516621,0.2008807544642704,16.0,1.679890690903268,0.34,0.3,1.5688788508101428,1.154092891255178
0.03877947122721904,0.03275037172923493,0.5877955557564288,0.16184303548670975,0.0,12,3.632806854410202,6.063742000914019,307.3101444202916,374.0,3.3218724001711113,5782.0,3.4760385761686337,23710.0,0.9280181987861443,6.957781135783992,-0.2734837630460452,0.0804803324139485,-0.5807911471827796,0.3418963407069759,0.7490257385508485,5076.0,0.7435093883527343,120.0,0.6228662266410551,0.00010005744744430872,0.9999541773187628,0.03926430319023886,0.028083979078671238,0.9502763629138451,0.11474929063843356,0.7262390689205759,0.8788558468320117,11.477909561967792,-3319.622421315953,79.0,344.0,0.008663655983949765,0.2549767530126198,0.37938503694884,-0.5,0.29314808288681077,0.0006438603687327371,0.11055731200545059,0.0006336247398820912,0.0,1.0,0.13288667747272964,1.0472957000385356e-09,-36.99542114241351,23.13625927565682,0.9169777728803896,6.545382853990108,0.3247453890859363,-0.5453096611767144,-1.0102905778265932,40.134206468358364,79.0,0.31803141223954207,0.008663655983950407,0.8715058354682608,269.0,0.0015663491249804204,141.0,0.23296989084276495,40.0,0.0029069767441860465,0.5152857901928041,0.09328032488234406,0.9325907553097619,11.0,1.6497814590750506,0.36,0.32,0.03135073235241485,0.3839589301204556
0.11000639322970625,0.07769892317923666,0.4054026369913313,0.07779055494203257,2.317225124963275e-30,13,176.8502757325034,6592.602056515677,712.1511257141051,37995.0,3.8634105279293784,16150.0,5.281090144576208,12417.0,0.6742068886435902,2.752181377189248,-0.36567687704989293,0.1406111585991633,-0.6072580832884948,0.3779171716983553,0.7035611916222649,7736.0,0.8677707818611564,94.0,0.3131276672677159,0.00010010719347674295,0.9208530669874428,0.735055705877094,0.9655268624572012,0.5703653968563585,0.25995686851349203,0.8390406742712819,0.6018620700070498,3.274114208649055,-33591.49324643666,34.0,1068.0,0.04062707775704589,0.26211215485340167,0.8072090309161287,0.25,0.5880467536771862,0.0005986865781815721,0.18593804392638397,0.0006214084253372582,0.0,1.0,0.09051911416287195,5.818070653731335e-10,-2.822632852925387,29.13623128524566,0.6417842045707683,2.2871510656505083,0.011353163475980295,0.03879217280530656,0.2604811370429059,22.402961713185682,34.0,0.4862820795936368,0.04062707775704469,0.7706423759369959,351.0,0.007358045258919892,124.0,0.1509182771379092,33.0,0.0009363295880149813,0.058467435858509165,-0.11298770305146505,0.7047152905947722,12.0,1.7586421182137026,0.4,0.88,0.09136773067844452,0.7472761207849075
0.10181041027685071,0.33290001598688734,0.3730936284660922,0.5994402641625768,0.0,14,0.011773189615910127,0.015200226077659912,2583.4757795162727,32734.0,27.820766828186485,38583.0,833.3282487419316,24133.0,0.6852338073281322,1.1762565239071505,-0.19076233539584428,0.05964622012316476,-0.5295538197625138,0.2820380862462742,0.09113304089891716,1240.0,0.9323849581449967,13858.0,0.6908546881938065,0.00010021919090129196,0.9999006956627857,198.80264048374494,0.8380361400063125,0.47464444571762243,0.1058635605400977,0.6187154120948392,0.45100721089968093,0.33146126057095,-20924.049277810205,21.0,103.0,-0.44821517269761046,0.02432868393585729,0.7934380796166117,-5.0,0.11615029607334917,2.3526583587190135e-07,0.11662292824169808,2.380824326959094e-07,0.0,1.0,0.002355881937488924,7.555520248364588e-07,0.9002831453669329,-4.363251587041713,0.6844906240175985,1.1675195139871957,0.20843642457425685,8.988839558151025,4.446673545383318,4.052773946363746,21.0,0.0009748276549493834,-0.4482151726983694,0.03852357908719992,84.0,0.2872167820027241,55.0,0.012373088239167699,20.0,0.009708737864077669,0.2277781994838317,0.001328374070138194,0.6715629211933744,7.0,0.24227045940414355,0.2,0.38,0.3276007720128488,0.8457517170061924
0.14284718545593056,0.42014961882624563,0.37350852328546247,0.07866682610145204,0.0,15,25.907469257628662,12433.012711264833,485.91239977828354,50366.0,5.381000861186511,18973.0,8.04310285224721,18968.0,0.8596263394942076,3.903333857560373,-0.1385041460884551,0.041892622625393214,-0.5034301492112541,0.25747286852271595,0.7083246904337686,1314.0,0.8389141356863079,2128.0,0.7947942013266587,0.00010000076847951717,0.9999541773187628,1.2352172563898853,0.22331543319017458,0.7603164450624642,0.0651555715398912,0.5850324710430673,0.7185663157662155,0.3765720864339534,-8292.280621143089,60.0,387.0,-0.008038349099663323,0.029832052376885854,0.5298590377544377,-0.25,0.3303665415640503,3.5501732200555535e-05,0.1303155291446813,3.5769701130794484e-05,0.0,1.0,0.006031447331320883,7.291638849760796e-09,4.44960334145356,7.865406041712264,0.8587737822878309,3.876310039247506,0.2836621500552948,0.30575322880802014,0.0367031857485709,16.951063052794208,60.0,0.10673069337821499,-0.00803834909967442,0.060385235790872,145.0,0.20703575547866201,212.0,0.1502064413060774,40.0,0.002583979328165375,0.035107028996508305,-0.00020874449673602413,0.851655564311976,6.0,0.3360332987482013,0.42,0.44,0.06864564025788697,0.5857862434952574
0.2205826935396925,0.2777858351051473,0.8758746556608962,0.6596875656923684,0.0,16,131.33182177015334,46541.640266543516,572.6084632610291,28153.0,3.1615900680067015,22242.0,2.5525362432359073,22248.0,0.9626937850866656,7.921152691592009,-0.18855309172910628,0.06024937871928958,-0.5242884039582493,0.28152004211902676,0.7991271059952162,736.0,0.7177641904103863,424.0,0.700620521482022,0.009300289764890366,0.9999541773187628,0.045374492049704104,0.4990129302634058,0.9915609679951125,0.07563912943121538,0.6843370893290007,0.9258479353325537,10.76323127168417,-1794.7998385788085,72.0,40.0,-0.006219381886971927,0.05298415409431635,0.2731296027491552,-0.75,0.8766573447389732,0.00017502498961425916,0.22590022221492073,0.0011716354144761143,0.0,1.0,0.12591387461925085,1.0675502158924993e-09,-14.032253754888453,-67.52127909218012,0.957327481775553,7.646337519822503,0.2002145680458395,-0.09179229667951194,-0.3502782633562399,27.45334348716269,72.0,0.4446732850586555,-0.006219381886968692,0.357548154473859,82.0,0.005776341043385113,142.0,0.2614264428402186,40.0,0.025,0.06347730378017302,0.04909291027781992,0.963279089597713,49.0,1.221824861787664,0.38,0.36,0.043622578655500795,0.2907492205276661
0.20694340473839726,0.27427409926122626,0.882851066899022,0.6715144556351718,0.0,17,259.8634384013967,178748.43712571397,569.9153403444332,28153.0,3.183604378979773,22242.0,2.5532359933314197,22248.0,0.96476300855468,7.986214543566788,-0.18269767885291138,0.058354202726638736,-0.5222648262483877,0.27949159579358634,0.8052962920158705,742.0,0.7148890434307662,423.0,0.70598437877693,0.011107801663994932,0.9999541773187628,0.0430876017106498,0.48458034000436395,0.9926310008743049,0.07197543210628136,0.6804459695994454,0.9287842457698883,10.967125734869118,-1716.7566025079798,72.0,40.0,-0.006184652951679355,0.0502134927412468,0.2654448744538509,-0.75,0.8875619477253274,0.0002569004548824794,0.22740845733544648,0.0018302453789116355,0.0,1.0,0.1295259005026712,1.0677633935509696e-09,-13.741124143679894,-68.6178883748064,0.9595277162666034,7.710639377653894,0.20221935424483792,-0.11042792701107207,-0.36253625180415067,27.53169890481798,72.0,0.46349436921631376,-0.00618465295167477,0.35948382199449663,83.0,0.005779223736789337,142.0,0.2629300291221822,40.0,0.025,0.056835433429482274,0.04990891149233345,0.9652475651135467,51.0,1.2106301871988165,0.38,0.36,0.043622578655500795,0.2839285945929862
0.2176656967261879,0.28101271155334445,0.7391943448594656,0.3974198133087242,0.0,18,308.60193885683924,324850.7101914795,597.0244188768601,22703.0,10.321698759391213,26847.0,125.21702349240901,26854.0,0.8178307377469775,4.881630191502107,-0.3323052790781267,0.14910053290371122,-0.5693119281574781,0.35646978382269146,0.23152958305510463,778.0,0.8105069084157086,8425.0,0.42710303322543275,0.00010001872650573322,0.9999541773187628,15.487909725330297,2.3093662783454825,0.8131624654419862,0.2234853872246629,0.8074128281894937,0.7602402729227272,10.781053850050299,-14120.512771506605,72.0,40.0,-0.05887505049606217,0.041142423379827306,0.6036011196392037,-1.0,0.21347054520998576,0.00011021476070579572,0.12780113785440367,0.0004552350480789348,0.0,1.0,0.10001404891209775,2.4141376394059674e-08,-11.855374834115064,-60.516201046358916,0.7975925668632179,4.43165103068227,0.1657075419964446,1.6502024791516376,0.5538087840374857,23.310857226246263,72.0,0.5613413834567254,-0.05887505049609203,0.319442072302875,82.0,0.005306269838936232,132.0,0.04179810256523336,40.0,0.025,0.04565811446789125,0.05021253985122209,0.8341975111046348,54.0,1.2154059581160983,0.42,0.86,0.04371845245474365,0.5618397699543257
0.07583453869223751,0.06555691954541396,0.8870663129607013,0.9713877318185468,6.373717957518481e-14,19,21.515205518445423,60.693753680125916,10.189054375894667,22265.0,1.3054160680639155,22256.0,0.273115035099478,22261.0,0.9996142311078147,9.768547289880145,0.9406614701046415,4.8239741021426745,0.2112930462135197,0.0952297032091579,0.9997245230427292,314.0,0.5882734418566208,441.0,0.9976479692290728,0.9970223818067308,0.9999541773187628,0.0001537413450190624,0.0005562847806154863,1.7903898733537025,0.9674697869084593,0.0880704025984952,0.9949915964385785,45.31688932704914,-244.93821041394688,74.0,9713.0,7.791021225657249e-06,0.023702438561533354,0.026826999379957146,-0.75,0.3755992183906065,0.0002386871340760351,0.21938716914111647,0.00024252253660264335,0.0,1.0,0.6630834474302995,9.207038337062964e-11,29.800706988655357,-160.8388020365598,0.9989291111025479,9.333869857105322,0.5041161888963579,-0.25135427220748585,-0.5221286277218241,3664.3447770732573,74.0,1.1671684273053697,7.791021225657125e-06,0.1102761172786792,3998.0,0.04000000000000001,142.0,2.1935007800973727,40.0,0.0031915988880881294,0.1572415363594959,-0.4908531956884773,0.9998905560993587,109.0,1.1663075892247525,0.28,0.18,0.00019174759848571778,0.05228725348244323
